	GDY_ELB	PIL	5	5
	GDY_ELB	BIA	5	5
	GDY_OLS	GDY	5	5
	GDY_OLS	SLU	5	5
	GDY_OLS	GDA	5	5
	GDY_OLS	KOS	5	5
	GDY_OLS	ELB	5	5
	GDY_OLS	OLS	5	5
	GDY_OLS	GRU	5	5
	GDY_OLS	SZC	5	5
	GDY_OLS	PIL	5	5
	GDY_OLS	BIA	5	5
	GDY_GRU	GDY	5	5
	GDY_GRU	SLU	5	5
	GDY_GRU	GDA	5	5
	GDY_GRU	KOS	5	5
	GDY_GRU	ELB	5	5
	GDY_GRU	OLS	5	5
	GDY_GRU	GRU	5	5
	GDY_GRU	SZC	5	5
	GDY_GRU	PIL	5	5
	GDY_GRU	BIA	5	5
	GDY_SZC	GDY	5	5
	GDY_SZC	SLU	5	5
	GDY_SZC	GDA	5	5
	GDY_SZC	KOS	5	5
	GDY_SZC	ELB	5	5
	GDY_SZC	OLS	5	5
	GDY_SZC	GRU	5	5
	GDY_SZC	SZC	5	5
	GDY_SZC	PIL	5	5
	GDY_SZC	BIA	5	5
	GDY_PIL	GDY	5	5
	GDY_PIL	SLU	5	5
	GDY_PIL	GDA	5	5
	GDY_PIL	KOS	5	5
	GDY_PIL	ELB	5	5
	GDY_PIL	OLS	5	5
	GDY_PIL	GRU	5	5
	GDY_PIL	SZC	5	5
	GDY_PIL	PIL	5	5
	GDY_PIL	BIA	5	5
	GDY_BIA	GDY	5	5
	GDY_BIA	SLU	5	5
	GDY_BIA	GDA	5	5
	GDY_BIA	KOS	5	5
	GDY_BIA	ELB	5	5
	GDY_BIA	OLS	5	5
	GDY_BIA	GRU	5	5
	GDY_BIA	SZC	5	5
	GDY_BIA	PIL	5	5
	GDY_BIA	BIA	5	5
	SLU_GDA	GDY	5	5
	SLU_GDA	SLU	5	5
	SLU_GDA	GDA	5	5
	SLU_GDA	KOS	5	5
	SLU_GDA	ELB	5	5
	SLU_GDA	OLS	5	5
	SLU_GDA	GRU	5	5
	SLU_GDA	SZC	5	5
	SLU_GDA	PIL	5	5
	SLU_GDA	BIA	5	5
	SLU_KOS	GDY	5	5
	SLU_KOS	SLU	5	5
	SLU_KOS	GDA	5	5
	SLU_KOS	KOS	5	5
	SLU_KOS	ELB	5	5
	SLU_KOS	OLS	5	5
	SLU_KOS	GRU	5	5
	SLU_KOS	SZC	5	5
	SLU_KOS	PIL	5	5
	SLU_KOS	BIA	5	5
	SLU_ELB	GDY	5	5
	SLU_ELB	SLU	5	5
	SLU_ELB	GDA	5	5
	SLU_ELB	KOS	5	5
	SLU_ELB	ELB	5	5
	SLU_ELB	OLS	5	5
	SLU_ELB	GRU	5	5
	SLU_ELB	SZC	5	5
	SLU_ELB	PIL	5	5
	SLU_ELB	BIA	5	5
	SLU_OLS	GDY	5	5
	SLU_OLS	SLU	5	5
	SLU_OLS	GDA	5	5
	SLU_OLS	KOS	5	5
	SLU_OLS	ELB	5	5
	SLU_OLS	OLS	5	5
	SLU_OLS	GRU	5	5
	SLU_OLS	SZC	5	5
	SLU_OLS	PIL	5	5
	SLU_OLS	BIA	5	5
	SLU_GRU	GDY	5	5
	SLU_GRU	SLU	5	5
	SLU_GRU	GDA	5	5
	SLU_GRU	KOS	5	5
	SLU_GRU	ELB	5	5
	SLU_GRU	OLS	5	5
	SLU_GRU	GRU	5	5
	SLU_GRU	SZC	5	5
	SLU_GRU	PIL	5	5
	SLU_GRU	BIA	5	5
	SLU_SZC	GDY	5	5
	SLU_SZC	SLU	5	5
	SLU_SZC	GDA	5	5
	SLU_SZC	KOS	5	5
	SLU_SZC	ELB	5	5
	SLU_SZC	OLS	5	5
	SLU_SZC	GRU	5	5
	SLU_SZC	SZC	5	5
	SLU_SZC	PIL	5	5
	SLU_SZC	BIA	5	5
	SLU_PIL	GDY	5	5
	SLU_PIL	SLU	5	5
	SLU_PIL	GDA	5	5
	SLU_PIL	KOS	5	5
	SLU_PIL	ELB	5	5
	SLU_PIL	OLS	5	5
	SLU_PIL	GRU	5	5
	SLU_PIL	SZC	5	5
	SLU_PIL	PIL	5	5
	SLU_PIL	BIA	5	5
	SLU_BIA	GDY	5	5
	SLU_BIA	SLU	5	5
	SLU_BIA	GDA	5	5
	SLU_BIA	KOS	5	5
	SLU_BIA	ELB	5	5
	SLU_BIA	OLS	5	5
	SLU_BIA	GRU	5	5
	SLU_BIA	SZC	5	5
	SLU_BIA	PIL	5	5
	SLU_BIA	BIA	5	5
	GDA_KOS	GDY	5	5
	GDA_KOS	SLU	5	5
	GDA_KOS	GDA	5	5
	GDA_KOS	KOS	5	5
	GDA_KOS	ELB	5	5
	GDA_KOS	OLS	5	5
	GDA_KOS	GRU	5	5
	GDA_KOS	SZC	5	5
	GDA_KOS	PIL	5	5
	GDA_KOS	BIA	5	5
	GDA_ELB	GDY	5	5
	GDA_ELB	SLU	5	5
	GDA_ELB	GDA	5	5
	GDA_ELB	KOS	5	5
	GDA_ELB	ELB	5	5
	GDA_ELB	OLS	5	5
	GDA_ELB	GRU	5	5
	GDA_ELB	SZC	5	5
	GDA_ELB	PIL	5	5
	GDA_ELB	BIA	5	5
	GDA_OLS	GDY	5	5
	GDA_OLS	SLU	5	5
	GDA_OLS	GDA	5	5
	GDA_OLS	KOS	5	5
	GDA_OLS	ELB	5	5
	GDA_OLS	OLS	5	5
	GDA_OLS	GRU	5	5
	GDA_OLS	SZC	5	5
	GDA_OLS	PIL	5	5
	GDA_OLS	BIA	5	5
	GDA_GRU	GDY	5	5
	GDA_GRU	SLU	5	5
	GDA_GRU	GDA	5	5
	GDA_GRU	KOS	5	5
	GDA_GRU	ELB	5	5
	GDA_GRU	OLS	5	5
	GDA_GRU	GRU	5	5
	GDA_GRU	SZC	5	5
	GDA_GRU	PIL	5	5
	GDA_GRU	BIA	5	5
	GDA_SZC	GDY	5	5
	GDA_SZC	SLU	5	5
	GDA_SZC	GDA	5	5
	GDA_SZC	KOS	5	5
	GDA_SZC	ELB	5	5
	GDA_SZC	OLS	5	5
	GDA_SZC	GRU	5	5
	GDA_SZC	SZC	5	5
	GDA_SZC	PIL	5	5
	GDA_SZC	BIA	5	5
	GDA_PIL	GDY	5	5
	GDA_PIL	SLU	5	5
	GDA_PIL	GDA	5	5
	GDA_PIL	KOS	5	5
	GDA_PIL	ELB	5	5
	GDA_PIL	OLS	5	5
	GDA_PIL	GRU	5	5
	GDA_PIL	SZC	5	5
	GDA_PIL	PIL	5	5
	GDA_PIL	BIA	5	5
	GDA_BIA	GDY	5	5
	GDA_BIA	SLU	5	5
	GDA_BIA	GDA	5	5
	GDA_BIA	KOS	5	5
	GDA_BIA	ELB	5	5
	GDA_BIA	OLS	5	5
	GDA_BIA	GRU	5	5
	GDA_BIA	SZC	5	5
	GDA_BIA	PIL	5	5
	GDA_BIA	BIA	5	5
	KOS_ELB	GDY	5	5
	KOS_ELB	SLU	5	5
	KOS_ELB	GDA	5	5
	KOS_ELB	KOS	5	5
	KOS_ELB	ELB	5	5
	KOS_ELB	OLS	5	5
	KOS_ELB	GRU	5	5
	KOS_ELB	SZC	5	5
	KOS_ELB	PIL	5	5
	KOS_ELB	BIA	5	5
	KOS_OLS	GDY	5	5
	KOS_OLS	SLU	5	5
	KOS_OLS	GDA	5	5
	KOS_OLS	KOS	5	5
	KOS_OLS	ELB	5	5
	KOS_OLS	OLS	5	5
	KOS_OLS	GRU	5	5
	KOS_OLS	SZC	5	5
	KOS_OLS	PIL	5	5
	KOS_OLS	BIA	5	5
	KOS_GRU	GDY	5	5
	KOS_GRU	SLU	5	5
	KOS_GRU	GDA	5	5
	KOS_GRU	KOS	5	5
	KOS_GRU	ELB	5	5
	KOS_GRU	OLS	5	5
	KOS_GRU	GRU	5	5
	KOS_GRU	SZC	5	5
	KOS_GRU	PIL	5	5
	KOS_GRU	BIA	5	5
	KOS_SZC	GDY	5	5
	KOS_SZC	SLU	5	5
	KOS_SZC	GDA	5	5
	KOS_SZC	KOS	5	5
	KOS_SZC	ELB	5	5
	KOS_SZC	OLS	5	5
	KOS_SZC	GRU	5	5
	KOS_SZC	SZC	5	5
	KOS_SZC	PIL	5	5
	KOS_SZC	BIA	5	5
	KOS_PIL	GDY	5	5
	KOS_PIL	SLU	5	5
	KOS_PIL	GDA	5	5
	KOS_PIL	KOS	5	5
	KOS_PIL	ELB	5	5
	KOS_PIL	OLS	5	5
	KOS_PIL	GRU	5	5
	KOS_PIL	SZC	5	5
	KOS_PIL	PIL	5	5
	KOS_PIL	BIA	5	5
	KOS_BIA	GDY	5	5
	KOS_BIA	SLU	5	5
	KOS_BIA	GDA	5	5
	KOS_BIA	KOS	5	5
	KOS_BIA	ELB	5	5
	KOS_BIA	OLS	5	5
	KOS_BIA	GRU	5	5
	KOS_BIA	SZC	5	5
	KOS_BIA	PIL	5	5
	KOS_BIA	BIA	5	5
	ELB_OLS	GDY	5	5
	ELB_OLS	SLU	5	5
	ELB_OLS	GDA	5	5
	ELB_OLS	KOS	5	5
	ELB_OLS	ELB	5	5
	ELB_OLS	OLS	5	5
	ELB_OLS	GRU	5	5
	ELB_OLS	SZC	5	5
	ELB_OLS	PIL	5	5
	ELB_OLS	BIA	5	5
	ELB_GRU	GDY	5	5
	ELB_GRU	SLU	5	5
	ELB_GRU	GDA	5	5
	ELB_GRU	KOS	5	5
	ELB_GRU	ELB	5	5
	ELB_GRU	OLS	5	5
	ELB_GRU	GRU	5	5
	ELB_GRU	SZC	5	5
	ELB_GRU	PIL	5	5
	ELB_GRU	BIA	5	5
	ELB_SZC	GDY	5	5
	ELB_SZC	SLU	5	5
	ELB_SZC	GDA	5	5
	ELB_SZC	KOS	5	5
	ELB_SZC	ELB	5	5
	ELB_SZC	OLS	5	5
	ELB_SZC	GRU	5	5
	ELB_SZC	SZC	5	5
	ELB_SZC	PIL	5	5
	ELB_SZC	BIA	5	5
	ELB_PIL	GDY	5	5
	ELB_PIL	SLU	5	5
	ELB_PIL	GDA	5	5
	ELB_PIL	KOS	5	5
	ELB_PIL	ELB	5	5
	ELB_PIL	OLS	5	5
	ELB_PIL	GRU	5	5
	ELB_PIL	SZC	5	5
	ELB_PIL	PIL	5	5
	ELB_PIL	BIA	5	5
	ELB_BIA	GDY	5	5
	ELB_BIA	SLU	5	5
	ELB_BIA	GDA	5	5
	ELB_BIA	KOS	5	5
	ELB_BIA	ELB	5	5
	ELB_BIA	OLS	5	5
	ELB_BIA	GRU	5	5
	ELB_BIA	SZC	5	5
	ELB_BIA	PIL	5	5
	ELB_BIA	BIA	5	5
	OLS_GRU	GDY	5	5
	OLS_GRU	SLU	5	5
	OLS_GRU	GDA	5	5
	OLS_GRU	KOS	5	5
	OLS_GRU	ELB	5	5
	OLS_GRU	OLS	5	5
	OLS_GRU	GRU	5	5
	OLS_GRU	SZC	5	5
	OLS_GRU	PIL	5	5
	OLS_GRU	BIA	5	5
	OLS_SZC	GDY	5	5
	OLS_SZC	SLU	5	5
	OLS_SZC	GDA	5	5
	OLS_SZC	KOS	5	5
	OLS_SZC	ELB	5	5
	OLS_SZC	OLS	5	5
	OLS_SZC	GRU	5	5
	OLS_SZC	SZC	5	5
	OLS_SZC	PIL	5	5
	OLS_SZC	BIA	5	5
	OLS_PIL	GDY	5	5
	OLS_PIL	SLU	5	5
	OLS_PIL	GDA	5	5
	OLS_PIL	KOS	5	5
	OLS_PIL	ELB	5	5
	OLS_PIL	OLS	5	5
	OLS_PIL	GRU	5	5
	OLS_PIL	SZC	5	5
	OLS_PIL	PIL	5	5
	OLS_PIL	BIA	5	5
	OLS_BIA	GDY	5	5
	OLS_BIA	SLU	5	5
	OLS_BIA	GDA	5	5
	OLS_BIA	KOS	5	5
	OLS_BIA	ELB	5	5
	OLS_BIA	OLS	5	5
	OLS_BIA	GRU	5	5
	OLS_BIA	SZC	5	5
	OLS_BIA	PIL	5	5
	OLS_BIA	BIA	5	5
	GRU_SZC	GDY	5	5
	GRU_SZC	SLU	5	5
	GRU_SZC	GDA	5	5
	GRU_SZC	KOS	5	5
	GRU_SZC	ELB	5	5
	GRU_SZC	OLS	5	5
	GRU_SZC	GRU	5	5
	GRU_SZC	SZC	5	5
	GRU_SZC	PIL	5	5
	GRU_SZC	BIA	5	5
	GRU_PIL	GDY	5	5
	GRU_PIL	SLU	5	5
	GRU_PIL	GDA	5	5
	GRU_PIL	KOS	5	5
	GRU_PIL	ELB	5	5
	GRU_PIL	OLS	5	5
	GRU_PIL	GRU	5	5
	GRU_PIL	SZC	5	5
	GRU_PIL	PIL	5	5
	GRU_PIL	BIA	5	5
	GRU_BIA	GDY	5	5
	GRU_BIA	SLU	5	5
	GRU_BIA	GDA	5	5
	GRU_BIA	KOS	5	5
	GRU_BIA	ELB	5	5
	GRU_BIA	OLS	5	5
	GRU_BIA	GRU	5	5
	GRU_BIA	SZC	5	5
	GRU_BIA	PIL	5	5
	GRU_BIA	BIA	5	5
	SZC_PIL	GDY	5	5
	SZC_PIL	SLU	5	5
	SZC_PIL	GDA	5	5
	SZC_PIL	KOS	5	5
	SZC_PIL	ELB	5	5
	SZC_PIL	OLS	5	5
	SZC_PIL	GRU	5	5
	SZC_PIL	SZC	5	5
	SZC_PIL	PIL	5	5
	SZC_PIL	BIA	5	5
	SZC_BIA	GDY	5	5
	SZC_BIA	SLU	5	5
	SZC_BIA	GDA	5	5
	SZC_BIA	KOS	5	5
	SZC_BIA	ELB	5	5
	SZC_BIA	OLS	5	5
	SZC_BIA	GRU	5	5
	SZC_BIA	SZC	5	5
	SZC_BIA	PIL	5	5
	SZC_BIA	BIA	5	5
	PIL_BIA	GDY	5	5
	PIL_BIA	SLU	5	5
	PIL_BIA	GDA	5	5
	PIL_BIA	KOS	5	5
	PIL_BIA	ELB	5	5
	PIL_BIA	OLS	5	5
	PIL_BIA	GRU	5	5
	PIL_BIA	SZC	5	5
	PIL_BIA	PIL	5	5
	PIL_BIA	BIA	5	5
;

param function_time:	WER	PER:=
	GDY_SLU	GDY	1	1
	GDY_SLU	SLU	1	1
	GDY_SLU	GDA	1	1
	GDY_SLU	KOS	1	1
	GDY_SLU	ELB	1	1
	GDY_SLU	OLS	1	1
	GDY_SLU	GRU	1	1
	GDY_SLU	SZC	1	1
	GDY_SLU	PIL	1	1
	GDY_SLU	BIA	1	1
	GDY_GDA	GDY	1	1
	GDY_GDA	SLU	1	1
	GDY_GDA	GDA	1	1
	GDY_GDA	KOS	1	1
	GDY_GDA	ELB	1	1
	GDY_GDA	OLS	1	1
	GDY_GDA	GRU	1	1
	GDY_GDA	SZC	1	1
	GDY_GDA	PIL	1	1
	GDY_GDA	BIA	1	1
	GDY_KOS	GDY	1	1
	GDY_KOS	SLU	1	1
	GDY_KOS	GDA	1	1
	GDY_KOS	KOS	1	1
	GDY_KOS	ELB	1	1
	GDY_KOS	OLS	1	1
	GDY_KOS	GRU	1	1
	GDY_KOS	SZC	1	1
	GDY_KOS	PIL	1	1
	GDY_KOS	BIA	1	1
	GDY_ELB	GDY	1	1
	GDY_ELB	SLU	1	1
	GDY_ELB	GDA	1	1
	GDY_ELB	KOS	1	1
	GDY_ELB	ELB	1	1
	GDY_ELB	OLS	1	1
	GDY_ELB	GRU	1	1
	GDY_ELB	SZC	1	1
	GDY_ELB	PIL	1	1
	GDY_ELB	BIA	1	1
	GDY_OLS	GDY	1	1
	GDY_OLS	SLU	1	1
	GDY_OLS	GDA	1	1
	GDY_OLS	KOS	1	1
	GDY_OLS	ELB	1	1
	GDY_OLS	OLS	1	1
	GDY_OLS	GRU	1	1
	GDY_OLS	SZC	1	1
	GDY_OLS	PIL	1	1
	GDY_OLS	BIA	1	1
	GDY_GRU	GDY	1	1
	GDY_GRU	SLU	1	1
	GDY_GRU	GDA	1	1
	GDY_GRU	KOS	1	1
	GDY_GRU	ELB	1	1
	GDY_GRU	OLS	1	1
	GDY_GRU	GRU	1	1
	GDY_GRU	SZC	1	1
	GDY_GRU	PIL	1	1
	GDY_GRU	BIA	1	1
	GDY_SZC	GDY	1	1
	GDY_SZC	SLU	1	1
	GDY_SZC	GDA	1	1
	GDY_SZC	KOS	1	1
	GDY_SZC	ELB	1	1
	GDY_SZC	OLS	1	1
	GDY_SZC	GRU	1	1
	GDY_SZC	SZC	1	1
	GDY_SZC	PIL	1	1
	GDY_SZC	BIA	1	1
	GDY_PIL	GDY	1	1
	GDY_PIL	SLU	1	1
	GDY_PIL	GDA	1	1
	GDY_PIL	KOS	1	1
	GDY_PIL	ELB	1	1
	GDY_PIL	OLS	1	1
	GDY_PIL	GRU	1	1
	GDY_PIL	SZC	1	1
	GDY_PIL	PIL	1	1
	GDY_PIL	BIA	1	1
	GDY_BIA	GDY	1	1
	GDY_BIA	SLU	1	1
	GDY_BIA	GDA	1	1
	GDY_BIA	KOS	1	1
	GDY_BIA	ELB	1	1
	GDY_BIA	OLS	1	1
	GDY_BIA	GRU	1	1
	GDY_BIA	SZC	1	1
	GDY_BIA	PIL	1	1
	GDY_BIA	BIA	1	1
	SLU_GDA	GDY	1	1
	SLU_GDA	SLU	1	1
